"iid","name_"
"IID000000002172434","KAMAT HOTELS (INDIA) LTD"
"IID000000002141068","GRAVISS HOSPITALITY LIMITED"
"IID000000002183977","GENESIS HEALTHCARE, INC."
"IID000000002152679","SFA Semicon Co., Ltd"
"IID000000002127567","MAPFRE, S.A."
"IID000000002140626","CAPLIN POINT LABORATORIES LIMITED"
"IID000000002135505","KPNQwest N.V."
"IID000000002157019","Altria Group, Inc."
"IID000000002148823","CAS MEDICAL SYSTEMS, INC."
"IID000000002226288","CITIGROUP CAPITAL III"
"IID000000002130624","TAIYO LIFE INSURANCE COMPANY"
"IID000000002160172","BRITISH - ISRAEL INVESTMENTS LTD"
"IID000000002157378","AnGes Inc"
"IID000000002157986","Aseer Trading, Tourism & Manufacturing Co. SJSC"
"IID000000002142136","NeuBase Therapeutics Inc"
"IID000000002175524","T-MOBILE US, INC."
"IID000000002168969","Harboes Bryggeri A/S"
"IID000000002134503","Ho Bee Land Limited"
"IID000000002169063","Hayashikane Sangyo Co Ltd"
"IID000000002175687","PT Millennium Pharmacon International Tbk"
"IID000000002148781","BEAZLEY GROUP LIMITED"
"IID000000002134121","SUPERIOR GROUP OF COMPANIES, INC."
"IID000000002171763","Japan Aviation Electronics Industry, Limited"
"IID000000002170683","INNOSPEC INC."
"IID000000002123766","WANDA HOTEL DEVELOPMENT COMPANY LIMITED"
"IID000000002162057","CINCINNATI BELL INC."
"IID000000002177826","OEM International AB"
"IID000000002167466","Gas Natural BAN, S.A."
"IID000000002130035","SALLING BANK A/S"
"IID000000002153099","KINDRED GROUP PLC"
"IID000000002124813","CHINA OIL AND GAS GROUP LIMITED"
"IID000000002144766","KNOLL, INC."
"IID000000002226513","JEMENA LIMITED"
"IID000000002171731","PT Jakarta International Hotels & Development Tbk"
"IID000000002184192","SODEXO SA"
"IID000000002176615","NTN CORPORATION"
"IID000000002171399","iomart group PLC"
"IID000000002160402","CAE Inc."
"IID000000002149536","ImpediMed Ltd"
"IID000000002162478","The Commercial Bank (Q.S.C.)"
"IID000000002162466","COMMERCE BANCSHARES, INC."
"IID000000002168410","Grupo Financiero Inbursa, S.A.B de C.V."
"IID000000002140450","CENTRICA PLC"
"IID000000002186797","ABB Installation Products Inc."
"IID000000002159630","Bijou Brigitte modische Accessoires Aktiengesellschaft"
"IID000000002125103","KOMORI CORPORATION"
"IID000000002185462","Swedol AB (publ)"
"IID000000002166877","Fortune Real Estate Investment Trust"
"IID000000002161633","CHEN HSONG HOLDINGS LIMITED"
"IID000000002182002","SBI SECURITIES Co.,Ltd."
"IID000000002141920","Construcciones y Auxiliar de Ferrocarriles SA"
"IID000000002132125","UACJ Corporation"
"IID000000002138135","Public Joint Stock Company Ukrsotsbank"
"IID000000002168818","THE HAIN CELESTIAL GROUP, INC."
"IID000000002212272","STRUCTURED OBLIGATIONS CORPORATION"
"IID000000002141116","Sino-Ocean Group Holding Limited"
"IID000000002168050","SAMPYO Cement Co., Ltd."
"IID000000002142489","ELECTRICITE DE FRANCE SA"
"IID000000002186481","TELEVISION FRANCAISE 1 SA"
"IID000000002161726","CHINA AUTOMATION GROUP LIMITED"
"IID000000002224927","Mohegan Gaming & Entertainment"
"IID000000002186655","TEXAS PACIFIC LAND TRUST"
"IID000000002136191","Uchumi Supermarkets Limited"
"IID000000002178920","CONG TY CO PHAN TAP DOAN PAN"
"IID000000002124009","SHUN HO HOLDINGS LIMITED"
"IID000000002180118","PRICESMART, INC."
"IID000000002168432","GRUPPA CHERKIZOVO PAO"
"IID000000002166974","Freeman FinTech Corporation Limited"
"IID000000002189708","FERGUSON HOLDINGS LIMITED"
"IID000000002148602","SAMSUNG PHARMACEUTICAL.CO.,Ltd."
"IID000000002175422","MESA AIR GROUP, INC."
"IID000000002185329","Superblock Public Company Limited"
"IID000000002142698","DRINKS AMERICAS HOLDINGS, LTD."
"IID000000002155165","Utoc Corporation"
"IID000000002163838","DELEK US ENERGY, INC."
"IID000000002184149","LATECOERE S.A."
"IID000000002172489","Karel Elektronik Sanayi ve Ticaret AS"
"IID000000002203047","UBS AG (St Helier Branch)"
"IID000000002149525","China Dongxiang (Group) Co., Ltd."
"IID000000002153931","THALES SA"
"IID000000002202823","SOVEREIGN CAPITAL TRUST II"
"IID000000002145976","TUAN SING HOLDINGS LIMITED"
"IID000000002136862","STONEMOR PARTNERS L.P."
"IID000000002186093","Taiwan Surface Mounting Technology Corp"
"IID000000002149534","DaChan Food (Asia) Limited"
"IID000000002124781","NIPPON KAYAKU CO.,LTD."
"IID000000002169215","HENGAN INTERNATIONAL GROUP COMPANY LIMITED"
"IID000000002164850","Ebro Foods, S.A"
"IID000000002135017","Inner Mongolia First Machinery Group Co., Ltd."
"IID000000002128835","ATLANTIC GOLD CORPORATION"
"IID000000002180893","RADICO KHAITAN LIMITED"
"IID000000002165972","F&C ASSET MANAGEMENT PLC"
"IID000000002226957","NORTHERN NATURAL GAS COMPANY"
"IID000000002223488","NORTHERN ILLINOIS GAS COMPANY"
"IID000000002143108","HUA XIA BANK CO., Limited"
"IID000000002161849","CHINA OVERSEAS LAND & INVESTMENT LTD."
"IID000000002187917","UNDER ARMOUR, INC."
"IID000000002140515","ARC DOCUMENT SOLUTIONS, INC."
"IID000000002226403","N.V. Bank Nederlandse Gemeenten"
"IID000000002183408","Shaw Communications Inc."
"IID000000002126735","CEC Corecast Corporation Limited"
"IID000000002158655","BRITISH AMERICAN TOBACCO BANGLADESH CO. LTD."
"IID000000002156017","ABEONA THERAPEUTICS INC."
"IID000000002133967","China Tonghai International Financial Limited"
"IID000000002142638","MATSON ALASKA, INC."
"IID000000002133748","Toei Animation Co Ltd"
"IID000000002140362","Banca Italease S.p.A."
"IID000000002131898","Xiamen Port Development Co., Ltd."
"IID000000002176277","MURRAY & ROBERTS HOLDINGS LIMITED"
"IID000000002156460","Aikchol Hospital PCL"
"IID000000002187034","TONG HSING ELECTRONIC INDUSTRIES, LTD."
"IID000000002179575","PICK N PAY STORES LIMITED"
"IID000000002149523","PPHE Hotel Group Limited"
"IID000000002146737","Singha Estate Public Company Limited"
"IID000000002143789","LG LIFE SCIENCES, LTD."
"IID000000002124209","The Bangchak Petroleum Public Company Limited"
"IID000000002227754","BANKBOSTON CAPITAL TRUST IV"
"IID000000002176784","NASPERS LIMITED"
"IID000000002123857","C&F Financial Corporation"
"IID000000002197347","Hartalega Holdings Bhd"
"IID000000002123730","Dominion Energy, Inc."
"IID000000002164998","The Eighteenth Bank, Limited"
"IID000000002169100","HEALTHCARE REALTY TRUST INCORPORATED"
"IID000000002158490","Sanofi India Limited"
"IID000000002188167","UNITY BANCORP, INC"
"IID000000002175513","CECONOMY AG"
"IID000000002185116","SUCAMPO PHARMACEUTICALS, INC."
"IID000000002160509","CfC Stanbic Holdings Limited"
"IID000000002200272","DUKE ENERGY OHIO, INC."
"IID000000002134750","LISI S.A."
"IID000000002223320","FLORIDA POWER & LIGHT COMPANY"
"IID000000002185680","TCL Communication Technology Holdings Limited"
"IID000000002124477","Coolpad Group Limited"
"IID000000002185276","SUNOCO LOGISTICS PARTNERS L.P."
"IID000000002132729","FIH MOBILE LIMITED"
"IID000000002161911","CHINA XLX FERTILISER LTD."
"IID000000002124373","China CITIC Bank Corporation Limited"
"IID000000002132446","Huayi Tencent Entertainment Co Ltd"
"IID000000002179588","PIERRE ET VACANCES SA"
"IID000000002140640","CENTURY PLYBOARDS (INDIA) LTD."
"IID000000002177894","Celltrion, Inc."
"IID000000002144600","Venue Retail Group AB"
"IID000000002223557","PUBLIC SERVICE COMPANY OF NEW HAMPSHIRE"
"IID000000002147535","SAMSUNG HEAVY INDUSTRIES CO.,LTD"
"IID000000002168858","HALOZYME THERAPEUTICS, INC."
"IID000000002134944","ELCOMTEC CO.,LTD"
"IID000000002140370","BOUYGUES S.A."
"IID000000002202141","PACIFICORP"
"IID000000002137426","BLACKBERRY LIMITED"
"IID000000002166038","F.N.B. CORPORATION"
"IID000000002187341","TRAVELZOO"
"IID000000002165313","Finetex EnE, Inc."
"IID000000002184953","STERLITE TECHNOLOGIES LIMITED"
"IID000000002141280","China Resources Beer (Holdings) Company Limited"
"IID000000002190199","Yungjin Pharm. Co., Ltd."
"IID000000002156180","ADMINISTRADORA DE FONDOS DE PENSIONES PROVIDA S.A."
"IID000000002134901","Ramayana Lestari Sentosa Tbk PT"
"IID000000002187229","TRAKYA CAM SANAYII ANONIM SIRKETI"
"IID000000002228459","NATIONWIDE CSN TRUST"
"IID000000002224741","Repsol International Finance B.V."
"IID000000002168009","GOLDEN AGRI-RESOURCES LTD"
"IID000000002171603","JFE Holdings, Inc."
"IID000000002147157","JEUGIA Corporation"
"IID000000002182723","SARAIVA S.A. LIVREIROS EDITORES"
"IID000000002139037","AMTRAN TECHNOLOGY CO., LTD"
"IID000000002223539","Bank of Montreal (Chicago branch)"
"IID000000002183274","Shahmurad Sugar Mills Ltd"
"IID000000002136005","Pricer AB"
"IID000000002169961","IFIL Investments S.p.A."
"IID000000002158658","BB Biotech AG"
"IID000000002157166","AMERICAN EXPRESS COMPANY"
"IID000000002177848","OILES CORPORATION"
"IID000000002186777","Thin Film Electronics ASA"
"IID000000002172893","Komax Holding AG"
"IID000000002151668","TOPCON CORPORATION"
"IID000000002168684","HEXZA CORPORATION BERHAD"
"IID000000002156828","Alliance One International, Inc."
"IID000000002148003","Wuhan Department Store Group Co., Ltd."
"IID000000002124385","CHINA RESOURCES LAND LIMITED"
"IID000000002136842","Virtusa Corp"
"IID000000002226316","Japan Airlines Co., Ltd."
"IID000000002159169","Banque Cantonale du Valais"
"IID000000002176354","NACHI-FUJIKOSHI CORP."
"IID000000002156607","PT Alam Sutera Realty Tbk"
"IID000000002169380","HINDUSTAN DORR OLIVER LIMITED"
"IID000000002137250","VORNADO REALTY TRUST"
"IID000000002144792","OCWEN FINANCIAL CORPORATION"
"IID000000002157110","AMEREN CORPORATION"
"IID000000002136540","Indykpol SA"
"IID000000002171890","Hengtong Optic-Electric CO.,LTD"
"IID000000002146117","Lighthouse Hotel PLC"
"IID000000002162502","COMMONWEALTH BANK OF AUSTRALIA"
"IID000000002224958","WMC FINANCE (USA) LIMITED"
"IID000000002166353","FIBERWEB LIMITED"
"IID000000002126689","Shanghai Lingang Holdings Corporation Limited"
"IID000000002176253","Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft in Muenchen"
"IID000000002141785","DRIL-QUIP, INC."
"IID000000002136749","MKS INSTRUMENTS, INC."
"IID000000002145298","TASER INTERNATIONAL, INC."
"IID000000002186643","TEVA PHARMACEUTICAL INDUSTRIES LIMITED"
"IID000000002159319","BAYTEX ENERGY CORP."
"IID000000002196951","Regenicin Inc"
"IID000000002146811","Shenzhen Neptunus Interlong Bio-technique Co Ltd"
"IID000000002225428","AVON ENERGY PARTNERS HOLDINGS"
"IID000000002180858","RWE AG"
"IID000000002170415","India Tourism Development Corp Ltd"
"IID000000002142346","DB INSURANCE CO.,LTD"
"IID000000002125694","G-TEKT CORPORATION"
"IID000000002148764","Jiangsu Expressway Company Limited"
"IID000000002151871","Nintendo Co., Ltd."
"IID000000002125314","FLAGSTAR BANCORP, INC."
"IID000000002166255","FAUJI FERTILIZER BIN QASIM LIMITED"
"IID000000002164879","ECOFIN WATER & POWER OPPORTUNITIES PLC."
"IID000000002133439","TCC International Holdings Limited"
"IID000000002168105","GOOGLE INC."
"IID000000002185450","SWANCOR.IND.CO.,LTD"
"IID000000002149534","DACHAN FOOD (ASIA) LIMITED"
"IID000000002133607","BANK OF WESTERN AUSTRALIA LTD"
"IID000000002134746","KIRLOSKAR BROTHERS LIMITED"
"IID000000002180500","Purecircle Ltd"
"IID000000002128522","RCL FOODS LIMITED"
"IID000000002146492","DJURSLANDS BANK A/S"
"IID000000002137950","RETAIL ESTATES N.V."
"IID000000002147059","SORRENTO THERAPEUTICS, INC."
"IID000000002133555","Nissin Electric Co.,Ltd."
"IID000000002178518","PDF SOLUTIONS, INC."
"IID000000002170297","IMPAC MORTGAGE HOLDINGS, INC."
"IID000000002146859","TOTAL NIG PLC"
"IID000000002130643","GAS NATURAL DEL ORIENTE SA ESP"
"IID000000002141656","CHINA INVESTMENTS HOLDINGS LIMITED"
"IID000000002184041","Slovenska sporitelna, a.s."
"IID000000002172454","Kandy Hotels Company (1938) PLC"
"IID000000002145765","McEwen Mining Inc."
"IID000000002169627","Hoteli Maestral dd"
"IID000000002130830","Winpak Ltd"
"IID000000002160167","BRITISH AMERICAN TOBACCO P.L.C."
"IID000000002154782","BULSTRAD VIENNA INSURANCE GROUP AD"
"IID000000002166853","FORTIS HEALTHCARE LIMITED"
"IID000000002150677","Zhuhai Holdings Investment Group Limited"
"IID000000002131934","Union Bancaire pour Le Commerce et l'Industrie SA"
"IID000000002166894","Foshan Huaxin Packaging Co., Ltd."
"IID000000002202843","YTL HOSPITALITY REIT"
"IID000000002178141","Omnia Holdings Limited"
"IID000000002124624","CAPITALAND LIMITED"
"IID000000002186096","TAIWAN SHIN KONG SECURITY CO.,LTD."
"IID000000002133658","Unione di Banche Italiane Societa per Azioni"
"IID000000002189778","WORLD WRESTLING ENTERTAINMENT, INC."
"IID000000002164672","EIH LIMITED"
"IID000000002228256","AMP GROUP FINANCE SERVICES LIMITED"
"IID000000002173814","Lifebrandz Ltd"
"IID000000002150076","A2 Milk Company Ltd"
"IID000000002169117","HEARTLAND PAYMENT SYSTEMS, INC."
"IID000000002175968","MOLINA HEALTHCARE, INC."
"IID000000002174473","ENEVA S.A."
"IID000000002169823","Catasys Inc"
"IID000000002161782","MUNSUN CAPITAL GROUP LIMITED"
"IID000000002159353","Bechtle AG"
"IID000000002161772","China Everbright International Limited"
"IID000000002125178","CALPINE CORPORATION"
"IID000000002196656","Mediterra SA"
"IID000000002145758","Willis Towers Watson Public Limited Company"
"IID000000002133648","FIRST POTOMAC REALTY TRUST"
"IID000000002149251","Biotec Pharmacon ASA"
"IID000000002140231","Asahi India Glass Ltd"
"IID000000002146472","biOasis Technologies Inc"
"IID000000002152992","SYSTEMAX INC."
"IID000000002157069","Amata Corporation Public Company Limited"
"IID000000002148798","Kobe Steel, Ltd."
"IID000000002149107","China Daye Non-Ferrous Metals Mining Limited"
"IID000000002160017","Boulevard Holdings Inc"
"IID000000002153975","TransCanada Corporation"
"IID000000002159638","BILL BARRETT CORPORATION"
"IID000000002132033","Gener8 Maritime, Inc."
"IID000000002131877","DAISHIN SECURITIES CO.,LTD"
"IID000000002150303","OPTEX Company,Limited"
"IID000000002160438","CB FINANCIAL SERVICES, INC."
"IID000000002141321","KISSEI PHARMACEUTICAL CO.,LTD."
"IID000000002149880","Asia Vital Components Co., Ltd."
"IID000000002183004","SEASPAN CORPORATION"
"IID000000002146792","Sumitomo Forestry Co.,Ltd."
"IID000000002150081","KOMATSU LTD."
"IID000000002175581","MICROLIFE CORPORATION"
"IID000000002182638","Sandvik Aktiebolag"
"IID000000002124354","GFI GROUP INC."
"IID000000002177149","SELECT BANCORP, INC."
"IID000000002136679","NORDSON CORPORATION"
"IID000000002183379","SHANGHAI ZIJIANG ENTERPRISE GROUP CO.,LTD"
"IID000000002124777","Nihon Parkerizing Co., Ltd."
"IID000000002201062","Picton Property Income Limited"
"IID000000002179314","Pepsico, Inc."
"IID000000002184477","SOUTHERN PERU COPPER CORPORATION SUCURSAL DEL PERU"
"IID000000002167668","GEORGE WESTON LIMITED"
"IID000000002143409","Kama Co Ltd"
"IID000000002134430","FAURECIA S.A."
"IID000000002169455","Hodogaya Chemical Co., Ltd."
"IID000000002132492","Logismos Information Systems SA"
"IID000000002140931","BEAZER HOMES USA, INC."
"IID000000002199321","Allied Properties Real Estate Investment Trust"
"IID000000002173076","KREDITBANKEN A/S"
"IID000000002145005","Bahrain Duty Free Shop Complex BSC"
"IID000000002166674","CAMSING INTERNATIONAL HOLDING LIMITED"
"IID000000002142976","BAUSCH HEALTH COMPANIES INC."
"IID000000002187074","TOPPS TILES PLC"
"IID000000002137497","TURKIYE HALK BANKASI ANONIM SIRKETI"
"IID000000002226676","COOPER-STANDARD AUTOMOTIVE INC."
"IID000000002155017","VERINT SYSTEMS INC."
"IID000000002185838","TOKYO BROADCASTING SYSTEM HOLDINGS, INC."
"IID000000002176490","Nihon Trim Co Ltd"
"IID000000002186615","Tesco Corporation"
"IID000000002125189","JAIN IRRIGATION SYSTEMS LIMITED"
"IID000000002165195","Elton SA"
"IID000000002124346","AGRITRADE RESOURCES LIMITED"
"IID000000002185747","TICON Industrial Connection Public Company Limited"
"IID000000002180826","MAGNESITA REFRATARIOS S.A."
"IID000000002178418","CAPSTONE THERAPEUTICS CORP."
"IID000000002177442","NITSBA HOLDINGS 1995 LTD."
"IID000000002149310","GLOBAL CROSSING LIMITED"
"IID000000002182849","Sievi Capital Oyj"
"IID000000002151975","JOHNSTON PRESS PLC"
"IID000000002148783","BTG PLC"
"IID000000002190739","RNB RETAIL AND BRANDS AB (publ)"
"IID000000002164020","DIALOG SEMICONDUCTOR PLC"
"IID000000002150902","Daiseki Co.,Ltd."
"IID000000002135062","TOPPAN FORMS CO.,LTD."
"IID000000002175386","InMed Pharmaceuticals Inc"
"IID000000002159667","BIO-RAD LABORATORIES, INC."
"IID000000002151674","GROUPE GUILLIN S.A."
"IID000000002153700","UNIVERSAL FOREST PRODUCTS, INC."
"IID000000002148736","WHEELOCK AND COMPANY LIMITED"
"IID000000002168594","GUOCOLAND (MALAYSIA) BERHAD"
"IID000000002226302","ING Bank N.V."
"IID000000002159837","Chengdu Xingrong Environment Co., Ltd."
"IID000000002133222","Tasfoods Ltd"
"IID000000002178695","PSG GROUP LIMITED"
"IID000000002159190","Baoding Tianwei Baobian Electric Co., Ltd."
"IID000000002211596","Hangzhou Binjiang Real Estate Group Co., Ltd"
"IID000000002151502","Richter Gedeon Vegyeszeti Gyar Nyilvanosan Mukodo Rt."
"IID000000002188393","V.F. CORPORATION"
"IID000000002143604","Premier Gold Mines Limited"
"IID000000002145442","WENDEL S.A."
"IID000000002160401","Roxas and Co Inc"
"IID000000002181925","SAF-HOLLAND S.A."
"IID000000002160572","CITIC Limited"
"IID000000002124596","WARABEYA NICHIYO HOLDINGS CO.,LTD."
"IID000000002178355","Carnival Group International Holdings Limited"
"IID000000002132967","JARDINE STRATEGIC HOLDINGS LIMITED"
"IID000000002182988","SEALED AIR CORPORATION"
"IID000000002136201","Maytronics Ltd"
"IID000000002125866","DIPLOMA PLC"
"IID000000002173739","LEWIS GROUP LIMITED"
"IID000000002183450","Dongjiang Environmental Company Limited"
"IID000000002160076","Brasil Brokers Participacoes Sa"
"IID000000002133754","BUZZI UNICEM SPA"
"IID000000002182275","SPARX Group Co., Ltd."
"IID000000002185952","TSUKUI CORPORATION"
"IID000000002172227","KEC INTERNATIONAL LIMITED"
"IID000000002187606","TURKIYE SINAI KALKINMA BANKASI ANONIM SIRKETI"
"IID000000002123799","ADVANCED MICRO DEVICES, INC."
"IID000000002145785","TGK NO1 OAO"
"IID000000002138799","BANCOLOMBIA S.A."
"IID000000002134599","Kojima Co.,Ltd."
"IID000000002169343","Highnoon Laboratories Ltd"
"IID000000002151770","Shanghai Zhangjiang Hi-Tech Park Development Co.,Ltd"
"IID000000002173853","LiJiang YuLong Tourism Co., LTD."
"IID000000002141346","TATNEFT' PAO"
"IID000000002126099","ELEMENTIS PLC"
"IID000000002163576","The Daishi Bank, Ltd."
"IID000000002177221","RTW RETAILWINDS, INC."
"IID000000002223523","QUESTAR PIPELINE, LLC"
"IID000000002178189","ONEOK, INC."
"IID000000002159502","BERKSHIRE BANCORP INC."
"IID000000002139421","Qatar Navigation Q.S.C."
"IID000000002172686","KIA MOTORS CORPORATION"
"IID000000002159830","BLUE NILE, INC."
"IID000000002129428","UNITED ENGINEERS LIMITED"
"IID000000002228174","MIZUHO INTERNATIONAL PLC"
"IID000000002148762","OSAKA Titanium technologies Co.,Ltd."
